id,conversation_id,created_at,date,time,timezone,user_id,username,name,place,tweet,mentions,urls,photos,replies_count,retweets_count,likes_count,hashtags,cashtags,link,retweet,quote_url,video,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest
1244299994561011712,1244299994561011712,1585499211000,2020-03-29,23:26:51,SE Asia Standard Time,715244743983124481,firdaus_mpdueh,Daus Shaklee😎,,"kepala bana hmpa,  tahu tak covid19 tu musibah, nak demand mcm2, mengalhkan staff kkm pom gov bg 600 ja. hmpa nak lebh2, bleh jaa kan dduk sma level rkyat, ap kmi dpt kau dpt, tkpyh nk specific sngt lah. Msa senng show off sna sini. baru 2 mnggu mengelupqq. hbis rkyat ni mkn apa?  https://twitter.com/IniAlannn/status/1244274440474521601 …",[],['https://twitter.com/IniAlannn/status/1244274440474521601'],[],1,0,0,[],[],https://twitter.com/firdaus_mpdueh/status/1244299994561011712,False,https://twitter.com/IniAlannn/status/1244274440474521601,0,,,,,,,"[{'user_id': '715244743983124481', 'username': 'firdaus_mpdueh'}]",,,,
1244299985941745664,1244299985941745664,1585499209000,2020-03-29,23:26:49,SE Asia Standard Time,59998974,yusaksun,Jusak Soenarjo,,"Jangan pulang kampung rek

#mudiklebaran
#lebaran
#covid_19
#viruscorona  https://www.instagram.com/p/B-Uv9bOnFV8/?igshid=13a4d1bc8988e …",[],['https://www.instagram.com/p/B-Uv9bOnFV8/?igshid=13a4d1bc8988e'],[],0,0,0,"['#mudiklebaran', '#lebaran', '#covid_19', '#viruscorona']",[],https://twitter.com/yusaksun/status/1244299985941745664,False,,0,,,,,,,"[{'user_id': '59998974', 'username': 'yusaksun'}]",,,,
1244299980661092352,1244299980661092352,1585499208000,2020-03-29,23:26:48,SE Asia Standard Time,1071905427825156096,nepenthe_____,Ineffable,,"Yang liat vid ini harus jawab ya!
#Covid_19  pic.twitter.com/YooOe2sPDz",[],[],[],4,0,1,['#covid_19'],[],https://twitter.com/nepenthe_____/status/1244299980661092352,False,,1,,,,,,,"[{'user_id': '1071905427825156096', 'username': 'nepenthe_____'}]",,,,
1244299963808370688,1244299963808370688,1585499204000,2020-03-29,23:26:44,SE Asia Standard Time,94522202,polmalimbong,Polma Limbong,,@digeeembok buzzer yg coba manfaatkan situasi covid19.,['digeeembok'],[],[],0,0,0,[],[],https://twitter.com/polmalimbong/status/1244299963808370688,False,,0,,,,,,,"[{'user_id': '94522202', 'username': 'polmalimbong'}, {'user_id': '60619920', 'username': 'digeeembok'}]",,,,
1244299962399084545,1244299962399084545,1585499203000,2020-03-29,23:26:43,SE Asia Standard Time,184804676,ferddika,D I K A,,"Kalo tahun ini musibah Covid-19 gak slse, kalian bakal ngapain?",[],[],[],0,0,0,[],[],https://twitter.com/ferddika/status/1244299962399084545,False,,0,,,,,,,"[{'user_id': '184804676', 'username': 'ferddika'}]",,,,
1244299954887127041,1244299954887127041,1585499201000,2020-03-29,23:26:41,SE Asia Standard Time,961602556366499840,ardiansyahapf,Ardikiuw,,"Bukan menyalahkan pemerintah,namun menurutku pemerintah kurang tegas ditengah pandemi corona masih saja ingin mempertahankan sektor ekonomi,tidak masalah jika mengupayakan menyeimbangkan semuanya antara ekonomi dan pandemi covid 19.",[],[],[],2,0,0,[],[],https://twitter.com/Ardiansyahapf/status/1244299954887127041,False,,0,,,,,,,"[{'user_id': '961602556366499840', 'username': 'Ardiansyahapf'}]",,,,
1244299934427308035,1243747893472677888,1585499196000,2020-03-29,23:26:36,SE Asia Standard Time,121876360,fmesj,Ronnie Estrada,,Happy Covid19 po sa inyo Buang 🤣,['gmanews'],[],[],0,0,0,[],[],https://twitter.com/fmesj/status/1244299934427308035,False,,0,,,,,,,"[{'user_id': '121876360', 'username': 'fmesj'}, {'user_id': '39453212', 'username': 'gmanews'}]",,,,
1244299924247678976,1244299924247678976,1585499194000,2020-03-29,23:26:34,SE Asia Standard Time,541593979,adewahyudiiiii,Ade Wahyudi,,Bersatu Melawan Covid-19  pic.twitter.com/ZvXcVBqmaO,[],[],['https://pbs.twimg.com/media/EUSkLd0UwAEwpBG.jpg'],0,6,2,[],[],https://twitter.com/adewahyudiiiii/status/1244299924247678976,False,,0,,,,,,,"[{'user_id': '541593979', 'username': 'adewahyudiiiii'}]",,,,
1244299918467936261,1244284941564653569,1585499193000,2020-03-29,23:26:33,SE Asia Standard Time,188705380,vegardian,Koceng Ngeselin,,"Jangan pedulikan mereka(buzzer) yang membencimu, bahkan lukisan terindah di dunia pun masih memiliki banyak pengkritik.
Semangat terus dok, bersatu melawan covid-19 .",['tirta_hudhi'],[],[],0,0,0,[],[],https://twitter.com/vegardian/status/1244299918467936261,False,,0,,,,,,,"[{'user_id': '188705380', 'username': 'vegardian'}, {'user_id': '116632682', 'username': 'tirta_hudhi'}]",,,,
1244299918035959809,1244299918035959809,1585499193000,2020-03-29,23:26:33,SE Asia Standard Time,1047962221,mrsenrya,yaa,,Menjaga kebajikan pelajar dgn sebaik mungkin. Setakat ni tak pernah ada isu besar selain dari covid19. Library UTHM adalah library paling terbesar di Asia Tenggara. Sistem perkhidmatan yg baik dgn teknologi canggih. Lagu UTHM best. Bangga jadi student UTHM😊  https://twitter.com/ut_utrolllll/status/1244286666660958208 …,[],['https://twitter.com/ut_utrolllll/status/1244286666660958208'],[],0,7,21,[],[],https://twitter.com/mrsenrya/status/1244299918035959809,False,https://twitter.com/ut_utrolllll/status/1244286666660958208,0,,,,,,,"[{'user_id': '1047962221', 'username': 'mrsenrya'}]",,,,
1244299915787767808,1244295297670340609,1585499192000,2020-03-29,23:26:32,SE Asia Standard Time,921014739739623426,aj_logan11,𝘾𝙝𝙞𝙘𝙠𝙚𝙣,,"Tolong hadiahkan dia mercedes s class dan rumah banglo. Kita da jumpa pakar virus covid19 virus 😂 

Inilah kepakaran ahli PAS","['firqaljalawi', 'lagacawan']",[],[],0,0,0,[],[],https://twitter.com/aj_Logan11/status/1244299915787767808,False,,0,,,,,,,"[{'user_id': '921014739739623426', 'username': 'aj_Logan11'}, {'user_id': '375181423', 'username': 'firqaljalawi'}, {'user_id': '1235408621757816832', 'username': 'LagaCawan'}]",,,,
1244299901783212033,1244299901783212033,1585499189000,2020-03-29,23:26:29,SE Asia Standard Time,221720761,itsme_ark,AAMIR KHAN,,#KhanSahb jb koi bchega e nhi to ap kski madad krogy srf garib garib lga rkha h apny agr madad hi krni h to pury mulk me #LockDown krdo or sara budget #Covid19 ko khtm krny me lga do or fr garibon ko ghr bethy rashan do wrna jo hashr 2sry mulkon ka ho rha hy yhan b wsa e hoga🥺🙏🏻,[],[],[],0,1,3,"['#khansahb', '#lockdown', '#covid19']",[],https://twitter.com/itsme_ark/status/1244299901783212033,False,,0,,,,,,,"[{'user_id': '221720761', 'username': 'itsme_ark'}]",,,,
1244299888235610115,1244299888235610115,1585499185000,2020-03-29,23:26:25,SE Asia Standard Time,193014517,vic_hasiholan,Victor 'Vic' Hasiholan,,"Sepertinya gerakan #DiRumahAja diperpanjang sampai akhir tahun 2020 gaes...
.
Soalnya di bulan Juni (2020) nanti, misalnya pandemi Covid-19 udah selesai, bakal ada dinosaurus lagi di muka bumi 😅  https://www.instagram.com/p/B-Uv71hhWvG/?igshid=17q0p80xtnynv …",[],['https://www.instagram.com/p/B-Uv71hhWvG/?igshid=17q0p80xtnynv'],[],0,0,0,['#dirumahaja'],[],https://twitter.com/vic_hasiholan/status/1244299888235610115,False,,0,,,,,,,"[{'user_id': '193014517', 'username': 'vic_hasiholan'}]",,,,
1244299874327072768,1244281549563940864,1585499182000,2020-03-29,23:26:22,SE Asia Standard Time,189455584,dejavuu33,Dejavu,,"Sekarang kasih gw data mana yg ga lock down yg berhasil mengatasi wabah covid 19, klo yg lock down udah ada kan lo bilang aendiri wuhan BAMBANG 😂😂😂","['budiawan1985', 'tirta_hudhi']",[],[],2,0,1,[],[],https://twitter.com/Dejavuu33/status/1244299874327072768,False,,0,,,,,,,"[{'user_id': '189455584', 'username': 'Dejavuu33'}, {'user_id': '847786832423256065', 'username': 'Budiawan1985'}, {'user_id': '116632682', 'username': 'tirta_hudhi'}]",,,,
1244299866752184320,1244299866752184320,1585499180000,2020-03-29,23:26:20,SE Asia Standard Time,88869591,yurikaagustina,Yurika Agustina,,"Ide bagus dan dari nurani yang baik. Tujuan kampanye gerakan ini bisa membantu memutus rantai virus Covid-19.
Diinisiasi mantan murid di SMP Semi Palar, Bandung. Silahkan bantu share untuk bersama melakukan kebaikan ini.   https://youtu.be/PF27V8Q7CDE  via @YouTube
#BantuSatuAjakDua",['youtube'],['https://youtu.be/PF27V8Q7CDE'],[],0,0,0,['#bantusatuajakdua'],[],https://twitter.com/YurikaAgustina/status/1244299866752184320,False,,0,,,,,,,"[{'user_id': '88869591', 'username': 'YurikaAgustina'}, {'user_id': '10228272', 'username': 'YouTube'}]",,,,
1244299865611366400,1244200076886437890,1585499180000,2020-03-29,23:26:20,SE Asia Standard Time,69326579,mc_budich,MC,,Hmm kalau didu positip covid-19 bisa recover atau tidak ya ? Keliatan sih ... .. sang pencipta,['msaid_didu'],[],[],0,0,0,[],[],https://twitter.com/MC_budich/status/1244299865611366400,False,,0,,,,,,,"[{'user_id': '69326579', 'username': 'MC_budich'}, {'user_id': '1117990249806721024', 'username': 'msaid_didu'}]",,,,
1244299863883304966,1244299863883304966,1585499180000,2020-03-29,23:26:20,SE Asia Standard Time,1065651972957556738,thisyourbae_,Cium dulu,,Bisaa diem dirumah aja gakk sihhh biar #Covid_19 musnah dari bumi kita hufft😠🤣  pic.twitter.com/uSShnPwnNm,[],[],[],0,0,0,['#covid_19'],[],https://twitter.com/thisyourbae_/status/1244299863883304966,False,,1,,,,,,,"[{'user_id': '1065651972957556738', 'username': 'thisyourbae_'}]",,,,
1244299855620521986,1244299855620521986,1585499178000,2020-03-29,23:26:18,SE Asia Standard Time,1226062993865134082,gembel_key,Gembel neciss,,Berjuang bersama melawan covid19,[],[],[],0,0,0,[],[],https://twitter.com/gembel_key/status/1244299855620521986,False,,0,,,,,,,"[{'user_id': '1226062993865134082', 'username': 'gembel_key'}]",,,,
1244299854605627396,1244299854605627396,1585499177000,2020-03-29,23:26:17,SE Asia Standard Time,2839466884,r_a_news,R.A. News,,"#Coronavirus: #report in #Puglia 29/03/2020
RaNews #webtv - #news #covid19 #pandemia #iorestoacasa #andràtuttobene
 https://www.ra-news.it/coronavirus-report-in-puglia-29-03-2020/#.XoDL5ICvaaM.twitter … di @R_A_NEWS",['r_a_news'],['https://www.ra-news.it/coronavirus-report-in-puglia-29-03-2020/#.XoDL5ICvaaM.twitter'],[],0,0,1,"['#coronavirus', '#report', '#puglia', '#webtv', '#news', '#covid19', '#pandemia', '#iorestoacasa', '#andràtuttobene']",[],https://twitter.com/R_A_NEWS/status/1244299854605627396,False,,0,,,,,,,"[{'user_id': '2839466884', 'username': 'R_A_NEWS'}]",,,,
1244299851937886210,1244299851937886210,1585499177000,2020-03-29,23:26:17,SE Asia Standard Time,3235383925,kodim0832,KODIM TIPE A 0832,,"Cegah Penularan Covid-19 !!! Babinsa Tegalsari Dan Warga Penyemprotan Disinfektan Di Rumah Warga

Babinsa T…  https://twishort.com/wTJnc  pic.twitter.com/RJEoFal83d",[],['https://twishort.com/wTJnc'],"['https://pbs.twimg.com/media/EUSkHVVUEAAARkn.jpg', 'https://pbs.twimg.com/media/EUSkHn-U0AA-7kd.jpg']",0,0,0,[],[],https://twitter.com/kodim0832/status/1244299851937886210,False,,0,,,,,,,"[{'user_id': '3235383925', 'username': 'kodim0832'}]",,,,
1244299851791077378,1244299851791077378,1585499177000,2020-03-29,23:26:17,SE Asia Standard Time,1185928603185238016,berisikemak,"Emak Berisik, Original Emak2",,"KASIAN RAKYAT MISKIN DI INDONESIA, 

Jadi tertuduh penyebab penyebaran virus COVID 19.  Hiks :'(  pic.twitter.com/3oFiSv7Afg",[],[],['https://pbs.twimg.com/media/EUSkHsuUcAMZMQO.jpg'],0,2,10,[],[],https://twitter.com/BerisikEmak/status/1244299851791077378,False,,0,,,,,,,"[{'user_id': '1185928603185238016', 'username': 'BerisikEmak'}]",,,,
1244299837295570945,1244299837295570945,1585499173000,2020-03-29,23:26:13,SE Asia Standard Time,1244294534705451008,pibgsktelagaair,PIBG SK Telaga Air,,"Barisan AJK PIBG SK Telaga Air yang terlibat dalam Majlis Sumbangan kepada PIBG. 

Semoga sumbangan ini dapat meringankan beban. Terima kasih kepada penyumbang dan pemderma.

#sumbanganpibg
#covid-19
#kitajagakita pic.twitter.com/EQ2NPjslqK",[],[],['https://pbs.twimg.com/media/EUSkE-2UcAAit-6.jpg'],0,0,1,"['#sumbanganpibg', '#covid', '#kitajagakita']",[],https://twitter.com/pibgsktelagaair/status/1244299837295570945,False,,0,,,,,,,"[{'user_id': '1244294534705451008', 'username': 'pibgsktelagaair'}]",,,,
1244299830832160768,1244285428917653507,1585499172000,2020-03-29,23:26:12,SE Asia Standard Time,166915692,idhamarsyad_gt,Idham Arsyad,,Optimis terus dan tetap berdoa agar Bangsa Indo bisa mengatasi covid-19 dgn semangat solidaritas dan gotong royong #dirumahaja @NajwaShihab,"['guna2aji', 'thearieair', 'liputan_jateng', 'tjhinfar21', 'notesofmila', 'hamka_sutra', 'hmsafrizalsh', 'zainuddinovic', 'nsrins_79', 'hkti_samarinda', 'hkti_balikpapan', 'ismeiw', 'singkong__rebus', 'carolin8810', 'asnug', 'ryan_r0ssi', 'dyah_pan', 'yvonetandiarak', 'aliobeng', 'goblog_alami', 'hktindonesia', 'djoeraganbima', 'najwashihab']",[],[],0,0,3,['#dirumahaja'],[],https://twitter.com/IdhamArsyad_GT/status/1244299830832160768,False,,0,,,,,,,"[{'user_id': '166915692', 'username': 'IdhamArsyad_GT'}, {'user_id': '1557718470', 'username': 'guna2aji'}, {'user_id': '164604281', 'username': 'TheArieAir'}, {'user_id': '1209391680807292930', 'username': 'liputan_jateng'}, {'user_id': '4879473929', 'username': 'tjhinfar21'}, {'user_id': '1095888147022438400', 'username': 'NotesofMila'}, {'user_id': '1281358014524489728', 'username': 'Hamka_Sutra'}, {'user_id': '2420076864', 'username': 'hmsafrizalsh'}, {'user_id': '547268357', 'username': 'Zainuddinovic'}, {'user_id': '1233125216110305280', 'username': 'NSRins_79'}, {'user_id': '2195867786', 'username': 'HKTI_Samarinda'}, {'user_id': '1223794886', 'username': 'HKTI_Balikpapan'}, {'user_id': '1203478792036970496', 'username': 'IsmeiW'}, {'user_id': '3306218762', 'username': 'Singkong__Rebus'}, {'user_id': '1212358980137172992', 'username': 'carolin8810'}, {'user_id': '38414479', 'username': 'asnug'}, {'user_id': '713710214646620160', 'username': 'ryan_R0SSI'}, {'user_id': '995539019839651840', 'username': 'dyah_pan'}, {'user_id': '1678337466', 'username': 'yvonetandiarak'}, {'user_id': '950031143587405824', 'username': 'AliObeng'}, {'user_id': '126539216', 'username': 'goblog_alami'}, {'user_id': '633476500', 'username': 'HKTIndonesia'}, {'user_id': '228720692', 'username': 'djoeraganbima'}, {'user_id': '16912985', 'username': 'NajwaShihab'}]",,,,
1244299828139397122,1244297699534336000,1585499171000,2020-03-29,23:26:11,SE Asia Standard Time,715327286,naufalhrndptra,Pal?,,"Semoga sehat selalu para pahlawan yang berjuang menyelamatkan bangsa ini, semoga semua segera paham dan teredukasi tentang covid-19 ini, dan semoga dunia lekas membaik, Aamiin🙏🏼  pic.twitter.com/izgHdGKAjL",[],[],['https://pbs.twimg.com/media/EUSkFzEUYAE3-q4.jpg'],1,0,0,[],[],https://twitter.com/naufalhrndptra/status/1244299828139397122,False,,0,,,,,,,"[{'user_id': '715327286', 'username': 'naufalhrndptra'}]",,,,
1244299806127734789,1244299806127734789,1585499166000,2020-03-29,23:26:06,SE Asia Standard Time,1147164267151446016,bigbroinvest,BigBrothers,,"Daftar perusahaan yang mengembangkan obat/vaksin Covid -19 : 

1. BioNTech SE and Pfizer Inc
Name : BNT162
Type: Vaccine

2. Gilead Sciences Inc.
Name: remdesivir
Type: Treatment
Hasil diprediksi akan diketahui mei",[],[],[],1,0,0,[],[],https://twitter.com/BigBroInvest/status/1244299806127734789,False,,0,,,,,,,"[{'user_id': '1147164267151446016', 'username': 'BigBroInvest'}]",,,,
1244299780106395649,1244299780106395649,1585499160000,2020-03-29,23:26:00,SE Asia Standard Time,2359099934,lechristophel,Mchristo Lekaken,,@LuluHassan @RashidAbdalla @citizentvkenya inasikitisha sana kuona watu wakichukulia swala hili Kama lawama ya serikali ni lini tutawacha kufikiria tumbo tu meanwhile langas Eldoret in a few minutes Kipchoge vs Rudisha vs Kemboi who is faster #Toroka covid-19 sio polisi #useLogic pic.twitter.com/RRr20E7IaF,"['luluhassan', 'rashidabdalla', 'citizentvkenya']",[],['https://pbs.twimg.com/media/EUSi4OsXYAMP5ct.jpg'],1,1,0,"['#toroka', '#uselogic']",[],https://twitter.com/LeChristophel/status/1244299780106395649,False,,0,,,,,,,"[{'user_id': '2359099934', 'username': 'LeChristophel'}, {'user_id': '188615792', 'username': 'LuluHassan'}, {'user_id': '317100699', 'username': 'RashidAbdalla'}, {'user_id': '70394965', 'username': 'citizentvkenya'}]",,,,
1244299778105753608,1244299778105753608,1585499159000,2020-03-29,23:25:59,SE Asia Standard Time,3695201302,boomplaymusictz,Boomplay Music TZ,,"#BoomFresh
Mwimbaji wa nyimbo za Injili @EvelynWanjiru_A ametoa wimbo unaoendana na wakati huu tulionao unaitwa #Sitaogopa
Usikate tama, tutaishinda #COVID19, Mungu yupo upande wetu!
Bofya link👉  http://Boom.lnk.to/EvelynWanjiruSitaogopaLive … pic.twitter.com/ON6kz9SgOC",['evelynwanjiru_a'],['http://Boom.lnk.to/EvelynWanjiruSitaogopaLive'],['https://pbs.twimg.com/media/EUSkDCMXkAEvcbn.jpg'],0,1,5,"['#boomfresh', '#sitaogopa', '#covid19']",[],https://twitter.com/BoomplayMusicTZ/status/1244299778105753608,False,,0,,,,,,,"[{'user_id': '3695201302', 'username': 'BoomplayMusicTZ'}, {'user_id': '892803217', 'username': 'EvelynWanjiru_A'}]",,,,
1244299752558206978,1244299752558206978,1585499153000,2020-03-29,23:25:53,SE Asia Standard Time,1056855021487181824,japenmanjung,Pusat Maklumat Rakyat Manjung,,"*INFO ON WHEELS PEJABAT PENERANGAN DAERAH MANJUNG*
*PEMANTAUAN/HEBAHAN UNIT BERGERAK DAN PENGEDARAN POSTER LANGKAH PENCEGAHAN COVID-19 *

Tarikh  : 29 Mac 2020 (Ahad)
Masa   : 8.30 pagi hingga 2.00 ptg (Hingga…  https://www.instagram.com/p/B-Uv4HdnK3H/?igshid=1eb4yaf9c1e1l …",[],['https://www.instagram.com/p/B-Uv4HdnK3H/?igshid=1eb4yaf9c1e1l'],[],0,0,0,[],[],https://twitter.com/Japenmanjung/status/1244299752558206978,False,,0,,,,,,,"[{'user_id': '1056855021487181824', 'username': 'Japenmanjung'}]",,,,
1244299742286188544,1244299742286188544,1585499151000,2020-03-29,23:25:51,SE Asia Standard Time,246692817,mzulfahmis,fahmi s muhammad,,"Lindungi Warga dari Covid-19, Pelabuhan dan Dusun di Kulon Progo Lockdown Mandiri, Pintu Masuk Dijaga - Berita Trans  https://shar.es/aH7hYJ  @UGMYogyakarta @MS_KulonProgo @DIPR_COVID19 @MayorofLondon @DIPR_COVID19
@fadlizon","['ugmyogyakarta', 'ms_kulonprogo', 'mayoroflondon', 'fadlizon']",['https://shar.es/aH7hYJ'],[],0,0,0,[],[],https://twitter.com/mzulfahmis/status/1244299742286188544,False,,0,,,,,,,"[{'user_id': '246692817', 'username': 'mzulfahmis'}, {'user_id': '151261945', 'username': 'UGMYogyakarta'}, {'user_id': '979246188120567808', 'username': 'MS_KulonProgo'}, {'user_id': '14700117', 'username': 'MayorofLondon'}, {'user_id': '79139422', 'username': 'fadlizon'}]",,,,
1244299732974850049,1244299303700455426,1585499148000,2020-03-29,23:25:48,SE Asia Standard Time,1153970031971033089,mindfiakes,kaf,,"covid19 adalah coronavirus.
tidak semua coronavirus adalah covid19.",['mautiduraja'],[],[],1,0,0,[],[],https://twitter.com/mindfIakes/status/1244299732974850049,False,,0,,,,,,,"[{'user_id': '1153970031971033089', 'username': 'mindfIakes'}, {'user_id': '1146060361998536705', 'username': 'mautiduraja'}]",,,,
1244299731313889280,1244299731313889280,1585499148000,2020-03-29,23:25:48,SE Asia Standard Time,1056936045214818304,awpipah_,Pip 🐝🐣🐯🍚,,"Tahun kemarin mikir 'Junmen pasti bakal ada fanmeet perpisahan kaya Minseok nih pasti'
Tapi covid19 menyerbu",[],[],[],0,0,0,[],[],https://twitter.com/awpipah_/status/1244299731313889280,False,,0,,,,,,,"[{'user_id': '1056936045214818304', 'username': 'awpipah_'}]",,,,
1244299724833734657,1244259890559766529,1585499147000,2020-03-29,23:25:47,SE Asia Standard Time,618949211,doni_arjuna,sutan mulano,,"Berharap lockdown itu langkah paling paling akhir dari pemerintah.

Bagusnya himbauan #DiRumahSaja lebih ditegaskan lagi agar penularan berkurang.

Kepolisian sering2 patroli menghimbau masyarakat dirumah saja.

Iklim kita kurang cocok juga untuk penyebaran lebih luas COVID-19.","['vembifernando', 'infosumbar']",[],[],0,0,0,['#dirumahsaja'],[],https://twitter.com/doni_arjuna/status/1244299724833734657,False,,0,,,,,,,"[{'user_id': '618949211', 'username': 'doni_arjuna'}, {'user_id': '858156482918981632', 'username': 'VembiFernando'}, {'user_id': '162721676', 'username': 'infoSumbar'}]",,,,
1244299714830290944,1244293789373435904,1585499144000,2020-03-29,23:25:44,SE Asia Standard Time,428937364,harry_jr09,KabiL♉,,"puji Tuhan sehat2, nda kena covid19 😄😄
nn dg glo??",['glowaoey'],[],[],1,0,0,[],[],https://twitter.com/harry_jR09/status/1244299714830290944,False,,0,,,,,,,"[{'user_id': '428937364', 'username': 'harry_jR09'}, {'user_id': '552484160', 'username': 'GlowaOey'}]",,,,
1244299708790722562,1244299708790722562,1585499143000,2020-03-29,23:25:43,SE Asia Standard Time,538077328,eliaskiplagat10,Elias Kiplagat,,@citizentvkenya Langas yafaa kuwekwa lock-down siku saba ndio wakaazi watambue umuhimu ya kukaa nyumbani. Biashara itakuwepo baada ya kumaliza COVID-19....,['citizentvkenya'],[],[],0,0,0,[],[],https://twitter.com/EliasKiplagat10/status/1244299708790722562,False,,0,,,,,,,"[{'user_id': '538077328', 'username': 'EliasKiplagat10'}, {'user_id': '70394965', 'username': 'citizentvkenya'}]",,,,
1244299697298145280,1244299697298145280,1585499140000,2020-03-29,23:25:40,SE Asia Standard Time,1166897021510225920,devshnta_,Devi,,"Sebenernya virus ini hanya diam, akan tetapi manusianya aja yg banyak gerak jadi penularan semakin mudah, semakin banyak, & semakin parah. Please jgn ngeyel, udah liat kan orang yg meninggal akibat corona gmn? 
#LockdownAtauMusnah #KarantinaWilayah
#WhenCoronaVirusIsOver #COVID19  pic.twitter.com/ArqwhrKz91",[],[],[],0,1,1,"['#lockdownataumusnah', '#karantinawilayah', '#whencoronavirusisover', '#covid19']",[],https://twitter.com/Devshnta_/status/1244299697298145280,False,,1,,,,,,,"[{'user_id': '1166897021510225920', 'username': 'Devshnta_'}]",,,,
1244299675097686017,1244252539555438594,1585499135000,2020-03-29,23:25:35,SE Asia Standard Time,967647944,ahmade95,امار دييانشة...,,Klo dgn kebijakan yg bener dan merakyat bsa nyelamatin ratusan nyawa kenapa mereka2 para pasien atau bhkn dokter harus mati? Pilihan utk selamat ada d bulan februari ampe maret...Tp nyatanya para politisi kn pada acuh ma #Covid_19 akhirnya keacuhan mereka terbayar noh dgn nyawa,"['budiawan1985', 'ersanivanisaa', 'dennysiregar7']",[],[],0,0,0,['#covid_19'],[],https://twitter.com/Ahmade95/status/1244299675097686017,False,,0,,,,,,,"[{'user_id': '967647944', 'username': 'Ahmade95'}, {'user_id': '847786832423256065', 'username': 'Budiawan1985'}, {'user_id': '1225390432005193729', 'username': 'ersanivanisaa'}, {'user_id': '4780649298', 'username': 'Dennysiregar7'}]",,,,
1244299674439188480,1244299674439188480,1585499135000,2020-03-29,23:25:35,SE Asia Standard Time,1233336061322919936,aldihenssa,Aldi_Henssa,,"Ditengah situasi yg berat bagi rakyat dngan adanya COVID19 marilah kita saling mengirim do'a agar diberikan keselamatan dan kekuatan agar melanjutkan kehidupan yg lebih baik lagi Aamiin 🙏🙏🙏🙏🙏
@OfficialBMI_
@Bil_lubis
@FaroukAch
@AchSRony1
#BMI_MALUKU pic.twitter.com/XxB8yjmZZ7","['officialbmi_', 'bil_lubis', 'faroukach', 'achsrony1']",[],['https://pbs.twimg.com/media/EUSiTzeUwAArSsf.jpg'],0,4,9,['#bmi_maluku'],[],https://twitter.com/AldiHenssa/status/1244299674439188480,False,,0,,,,,,,"[{'user_id': '1233336061322919936', 'username': 'AldiHenssa'}, {'user_id': '1222373711736500224', 'username': 'OfficialBMI_'}, {'user_id': '931419055549906944', 'username': 'Bil_lubis'}, {'user_id': '882661759', 'username': 'FaroukAch'}, {'user_id': '1234522011776405504', 'username': 'AchSRony1'}]",,,,
1244299669833781248,1244299669833781248,1585499133000,2020-03-29,23:25:33,SE Asia Standard Time,323215771,zainisinong,Zaini Sinong,,"#StayAtHome Sumbangan Barangan Keperluan Asas dari #UMNOBahagianPulai bagi menghadapi wabak #covid19 Arahan #PerintahKawalanPergerakan #PKP
@Zahid_Hamidi @NurJazlan @pu3pulai @PemudaPulai
#JustStayAtHome
#MestiDudukDiRumah pic.twitter.com/18rPgtCLJa","['zahid_hamidi', 'nurjazlan', 'pu3pulai', 'pemudapulai']",[],['https://pbs.twimg.com/media/EUSj8gRUMAAs20M.jpg'],0,3,2,"['#stayathome', '#umnobahagianpulai', '#covid19', '#perintahkawalanpergerakan', '#pkp', '#juststayathome', '#mestidudukdirumah']",[],https://twitter.com/zainisinong/status/1244299669833781248,False,,0,,,,,,,"[{'user_id': '323215771', 'username': 'zainisinong'}, {'user_id': '1276050730764259328', 'username': 'zahid_hamidi'}, {'user_id': '63005169', 'username': 'NurJazlan'}, {'user_id': '732059562333732864', 'username': 'pu3pulai'}, {'user_id': '1054207888825057281', 'username': 'PemudaPulai'}]",,,,
1244299637428805632,1244299637428805632,1585499126000,2020-03-29,23:25:26,SE Asia Standard Time,350858706,adnanmmq,Adnan Muhammad,,Necessity is the mother of invention. Agar inhai koi platform miljay innovative ideas generate karnay kay liyai yai mahan kaam karaingay. Haha #Covid_19 #COVID2019india #COVID19 #COVID19Pakistan pic.twitter.com/qZSZ0bqlZU,[],[],[],1,3,5,"['#covid_19', '#covid2019india', '#covid19', '#covid19pakistan']",[],https://twitter.com/AdnanMMQ/status/1244299637428805632,False,,1,,,,,,,"[{'user_id': '350858706', 'username': 'AdnanMMQ'}]",,,,
1244299633787977728,1244299633787977728,1585499125000,2020-03-29,23:25:25,SE Asia Standard Time,319594201,mandeepkarpall,Mandeep Singh,,"Malaysiakini - Pegawai KKM korban ke-35 Covid-19

Takziah kepada seluruh warga ⁦@KKMPutrajaya⁩ https://www.malaysiakini.com/news/517583 ",['kkmputrajaya'],['https://www.malaysiakini.com/news/517583'],[],0,0,0,[],[],https://twitter.com/mandeepkarpall/status/1244299633787977728,False,,0,,,,,,,"[{'user_id': '319594201', 'username': 'mandeepkarpall'}, {'user_id': '531041640', 'username': 'KKMPutrajaya'}]",,,,
