"","id","conversation_id","created_at","date","time","timezone","user_id","username","name","place","tweet","mentions","urls","photos","replies_count","retweets_count","likes_count","hashtags","cashtags","link","retweet","quote_url","video","near","geo","source","user_rt_id","user_rt","retweet_id","reply_to","retweet_date","translate","trans_src","trans_dest"
"659",1244301161798045696,1244301161798045696,1585499489000,"2020-03-29","23:31:29","SE Asia Standard Time",795310581649588224,"beritakini_co","BERITAKINI.CO","","SE Mendagri Keluar, Kepala Daerah Harus Jadi Kepala Gugus Tugas Covid-19  http://beritakini.co/news/se-mendagri-keluar-kepala-daerah-harus-jadi-kepala-gugus-tugas-covid-19/index.html … pic.twitter.com/Tc1ibLSkY0","[]","['http://beritakini.co/news/se-mendagri-keluar-kepala-daerah-harus-jadi-kepala-gugus-tugas-covid-19/index.html']","['https://pbs.twimg.com/media/EUSlT3cUwAAXFVT.jpg']",0,0,0,"[]","[]","https://twitter.com/BERITAKINI_CO/status/1244301161798045697","False","",0,NA,NA,NA,NA,NA,NA,"[{'user_id': '795310581649588224', 'username': 'BERITAKINI_CO'}]",NA,NA,NA,NA
"660",1244301158782390272,1244301158782390272,1585499488000,"2020-03-29","23:31:28","SE Asia Standard Time",775598663024259072,"kabarbanten72","Kabar Banten","","Cegah Covid-19, Pemprov Banten Bahas Pemberlakuan “WFH” untuk Perusahaan  https://www.kabar-banten.com/cegah-covid-19-pemprov-banten-bahas-pemberlakuan-wfh-untuk-perusahaan/ … lewat @kabar-banten.com","['kabar']","['https://www.kabar-banten.com/cegah-covid-19-pemprov-banten-bahas-pemberlakuan-wfh-untuk-perusahaan/']","[]",1,0,2,"[]","[]","https://twitter.com/KabarBanten72/status/1244301158782390274","False","",0,NA,NA,NA,NA,NA,NA,"[{'user_id': '775598663024259072', 'username': 'KabarBanten72'}, {'user_id': '12777082', 'username': 'kabar'}]",NA,NA,NA,NA
"661",1244301151488466944,1244301151488466944,1585499487000,"2020-03-29","23:31:27","SE Asia Standard Time",1215263773633630208,"korangrasa_","KR","","Ex mati sebab kena Bunuh dengan girlfriend, bukan kerana Covid 19  pic.twitter.com/UIIHtlTFLK","[]","[]","['https://pbs.twimg.com/media/EUSlS51UwAEdXPN.jpg']",0,0,1,"[]","[]","https://twitter.com/KorangRasa_/status/1244301151488466944","False","",0,NA,NA,NA,NA,NA,NA,"[{'user_id': '1215263773633630209', 'username': 'KorangRasa_'}]",NA,NA,NA,NA
"662",1244301148552495104,1244301148552495104,1585499486000,"2020-03-29","23:31:26","SE Asia Standard Time",1212983608400474112,"olidfuns","funs Funs","","-Tidak apa2  kita terpisah jauh dengan rekan perjuangan 

-asalkan kita tidak terpisah dengan al-qur'an....

  Ini hanya sementara 
      Dan takan lama 

#Covid_19
#DirumahAjaCekalCorona","[]","[]","[]",0,0,1,"['#covid_19', '#dirumahajacekalcorona']","[]","https://twitter.com/OlidFuns/status/1244301148552495104","False","",0,NA,NA,NA,NA,NA,NA,"[{'user_id': '1212983608400474112', 'username': 'OlidFuns'}]",NA,NA,NA,NA
"663",1244301141879296000,1244301141879296000,1585499484000,"2020-03-29","23:31:24","SE Asia Standard Time",723830178124713984,"sinaga_bonardo","Bonardo Sinaga","","Lindungi diri Anda dan yang tercinta dari penyebaran COVID-19 dengan mengunduh PeduliLindungi di  http://pedulilindungi.id  . Unduh sekarang juga untuk menghentikan penyebaran COVID-19 di Indonesia! Pelajari selengkapnya di (link landing page).","[]","['http://pedulilindungi.id']","[]",0,0,1,"[]","[]","https://twitter.com/sinaga_bonardo/status/1244301141879296006","False","",0,NA,NA,NA,NA,NA,NA,"[{'user_id': '723830178124713984', 'username': 'sinaga_bonardo'}]",NA,NA,NA,NA
"664",1244301132014309376,1244083909941276672,1585499482000,"2020-03-29","23:31:22","SE Asia Standard Time",1229927340580331520,"anakjal80645039","Anak Jalanan","","Bawa aja pak Yg kaya gitu itu sudah ke Tahun HTI yg sengaja Nunggangin covid 19 kasian para DOKTER yg jadi garda DEPAN","['leehandoko', 'divhumas_polri']","[]","[]",0,0,0,"[]","[]","https://twitter.com/AnakJal80645039/status/1244301132014309376","False","",0,NA,NA,NA,NA,NA,NA,"[{'user_id': '1229927340580331520', 'username': 'AnakJal80645039'}, {'user_id': '37605766', 'username': 'leehandoko'}, {'user_id': '138290629', 'username': 'DivHumas_Polri'}]",NA,NA,NA,NA
"665",1244301127778217984,1244301127778217984,1585499481000,"2020-03-29","23:31:21","SE Asia Standard Time",255788550,"prokopim_tgalek","Protokol & Komunikasi Pimpinan Pemkab Trenggalek","","Sesuai dengan Surat Pernyataan Bupati Trenggalek nomor 360/422/406.029/2020 tanggal 26 Maret, Kabupaten Trenggalek ditetapkan berstatus Tanggap Darurat Bencana Wabah Covid-19. Keputusan tersebut disampaikan oleh…  https://www.instagram.com/p/B-Uwf6NH8Mr/?igshid=2e5oy94xat7p …","[]","['https://www.instagram.com/p/B-Uwf6NH8Mr/?igshid=2e5oy94xat7p']","[]",0,1,1,"[]","[]","https://twitter.com/prokopim_tgalek/status/1244301127778217987","False","",0,NA,NA,NA,NA,NA,NA,"[{'user_id': '255788550', 'username': 'prokopim_tgalek'}]",NA,NA,NA,NA
"666",1244301126733684736,1244285388467863552,1585499481000,"2020-03-29","23:31:21","SE Asia Standard Time",1867294435,"elzynrzl","Elzyzazuzezo","","Iya nanti siap redah covid19, awas minta ketemu ya","['viquwvar']","[]","[]",0,0,0,"[]","[]","https://twitter.com/ELzyNrzl/status/1244301126733684749","False","",0,NA,NA,NA,NA,NA,NA,"[{'user_id': '1867294435', 'username': 'ELzyNrzl'}, {'user_id': '569121485', 'username': 'ViquwVar'}]",NA,NA,NA,NA
"667",1244301126389731328,1244098194478256128,1585499481000,"2020-03-29","23:31:21","SE Asia Standard Time",139885413,"wahyuriatri","Yay","","gitu ya Jim. kalo aku mikirnya akan ada tren pengurangan karena efek traumatis ngeliat realita pandemik covid19 sekarang. Terutama anak2 tenaga medis yang sering ditinggal lembur, jarang-jarang pulang, sekalianya pulang ngga bisa langsung dipeluk. Sad :(","['azhimenteur']","[]","[]",1,0,0,"[]","[]","https://twitter.com/wahyuriatri/status/1244301126389731328","False","",0,NA,NA,NA,NA,NA,NA,"[{'user_id': '139885413', 'username': 'wahyuriatri'}, {'user_id': '74085509', 'username': 'azhimenteur'}]",NA,NA,NA,NA
"668",1244301122925293568,1244265419566796800,1585499480000,"2020-03-29","23:31:20","SE Asia Standard Time",701761333142822912,"fardahana","hana farda","","Kalau salah satu jamaah positif covid-19, Chamber tdk ada pengaruhnya  pic.twitter.com/iCTcg8dCBr","['safrudi53158735', 'berlianidris']","[]","['https://pbs.twimg.com/media/EUSlRQjU0AAYFrY.jpg']",1,0,1,"[]","[]","https://twitter.com/FardaHana/status/1244301122925293569","False","",0,NA,NA,NA,NA,NA,NA,"[{'user_id': '701761333142822913', 'username': 'FardaHana'}, {'user_id': '1495727287', 'username': 'safrudi53158735'}, {'user_id': '230696471', 'username': 'berlianidris'}]",NA,NA,NA,NA
"669",1244301117988589568,1244140385816862720,1585499479000,"2020-03-29","23:31:19","SE Asia Standard Time",1038483432391634944,"romitsut","Romitsu Top","","Dr yg berjasa pada kang ojek sekeluarga dengan saran dan edukasinya Yang sangat bermanfaat terutama saat negara kita sedang dilanda covid19..👍👍🙏🙏🙏","['aisyah_azumi', 'dr_koko28']","[]","[]",0,0,1,"[]","[]","https://twitter.com/RomitsuT/status/1244301117988589570","False","",0,NA,NA,NA,NA,NA,NA,"[{'user_id': '1038483432391634944', 'username': 'RomitsuT'}, {'user_id': '29965287', 'username': 'aisyah_azumi'}, {'user_id': '1052703629528854530', 'username': 'dr_koko28'}]",NA,NA,NA,NA
"670",1244301084211818496,1244301084211818496,1585499471000,"2020-03-29","23:31:11","SE Asia Standard Time",314969850,"fatenggnadia","Berr","","MELAMPAU! kau bukan berbakti untuk nusa dan bangsa pun demand macam bertungkus lumus cari penawar covid-19!! kalau rasa sesak tak berduit sangat mohon je la bantuan kerajaan sedia ada tu! kemain besar pangkat kau nak bantuan khas bagai!  https://twitter.com/Ruby_Zainal/status/1244248305720147970 …","[]","['https://twitter.com/Ruby_Zainal/status/1244248305720147970']","[]",0,0,0,"[]","[]","https://twitter.com/fatenggnadia/status/1244301084211818497","False","https://twitter.com/Ruby_Zainal/status/1244248305720147970",0,NA,NA,NA,NA,NA,NA,"[{'user_id': '314969850', 'username': 'fatenggnadia'}]",NA,NA,NA,NA
"671",1244301080818679808,1244235064264683520,1585499470000,"2020-03-29","23:31:10","SE Asia Standard Time",1210127195844145152,"ratitisari","RA Titisari","","Kalau serius menangani covid 19 ya lockdown plus support ligistic dong jae....","['sutekov']","[]","[]",0,0,1,"[]","[]","https://twitter.com/ratitisari/status/1244301080818679809","False","",0,NA,NA,NA,NA,NA,NA,"[{'user_id': '1210127195844145152', 'username': 'ratitisari'}, {'user_id': '958289736845508608', 'username': 'sutekov'}]",NA,NA,NA,NA
"672",1244301080231469056,1244299189829287936,1585499470000,"2020-03-29","23:31:10","SE Asia Standard Time",1173625696125509632,"riyoonjinnie","Rindu⁷ 🐹🐱 SIBUK UAS","","rebahan di rumah aja untuk mencegah penularan covid19 apakah itu termasuk kebaikan juga gk sih ka wir? hehehe","['jiminie_eomma18', 'bts_twt']","[]","[]",1,0,0,"[]","[]","https://twitter.com/riyoonjinnie/status/1244301080231469056","False","",0,NA,NA,NA,NA,NA,NA,"[{'user_id': '1173625696125509632', 'username': 'riyoonjinnie'}, {'user_id': '257834882', 'username': 'jiminie_eomma18'}, {'user_id': '335141638', 'username': 'BTS_twt'}]",NA,NA,NA,NA
"673",1244301066188886016,1244265731618816000,1585499466000,"2020-03-29","23:31:06","SE Asia Standard Time",1557219356,"yusap_","yusuf bahtiar","","Maka dr situ akan tercipta sebuah koordinasi, masih ingat ga yg dilakukan pemeriksaan pusat dg adanya kasus COVID-19 pertama kali di Indonesia? Ngremehin Cok!!!! Bjingan bgt , lucu lah klo dipikir, 
Segitunya bgt wkwkwkw 
Dagelan","['leobaggins', 'mang_inoy', 'aryprasetyo85', 'duchessdasty', 'digeeembok', 'ensyclo47', 'mochamadarip', 'luana_ld', 'abby_budiyono97', 'alvinolulu', 'galihzainur1', 'my_lovenebe', 'namaku_mei']","[]","[]",2,0,0,"[]","[]","https://twitter.com/yusap_/status/1244301066188886016","False","",0,NA,NA,NA,NA,NA,NA,"[{'user_id': '1557219356', 'username': 'yusap_'}, {'user_id': '56057206', 'username': 'Leobaggins'}, {'user_id': '77413627', 'username': 'Mang_Inoy'}, {'user_id': '435004096', 'username': 'Aryprasetyo85'}, {'user_id': '807104412049018880', 'username': 'duchessdasty'}, {'user_id': '60619920', 'username': 'digeeembok'}, {'user_id': '1187052012426285056', 'username': 'ensyclo47'}, {'user_id': '127932614', 'username': 'mochamadarip'}, {'user_id': '1223394449440399361', 'username': 'Luana_LD'}, {'user_id': '2815241396', 'username': 'Abby_Budiyono97'}, {'user_id': '2882684917', 'username': 'AlvinoLulu'}, {'user_id': '1094941781022502912', 'username': 'Galihzainur1'}, {'user_id': '309095282', 'username': 'My_LoveNebe'}, {'user_id': '3259106634', 'username': 'Namaku_Mei'}]",NA,NA,NA,NA
"674",1244301063089340416,1244298336955334656,1585499466000,"2020-03-29","23:31:06","SE Asia Standard Time",1232662810372395008,"mymoon9275","Lady Storm @Aneeir 🇲🇾","","Semoga berjalan lancar setiap gerak kerja yg dilakukan disetiap pelusuk tempat serata negeri bagi mengesan kes² positif kluster covid-19.

Brilliant  thanks for all your fantastic work 🙏","['sinaronline']","[]","[]",0,0,0,"[]","[]","https://twitter.com/mymoon9275/status/1244301063089340416","False","",0,NA,NA,NA,NA,NA,NA,"[{'user_id': '1232662810372395008', 'username': 'mymoon9275'}, {'user_id': '331383958', 'username': 'SinarOnline'}]",NA,NA,NA,NA
"675",1244301060862140416,1244249929498812416,1585499465000,"2020-03-29","23:31:05","SE Asia Standard Time",104266155,"aisyahisahak","callmeCah","","ayat ni kak penah baca. rupanya virus tu dh mmg masuk dlm sel otak dia sbb tu tkleh nk berhubung. dia lupa kot yg covid-19 niai drpd mana 😂","['mirafysli']","[]","[]",2,0,0,"[]","[]","https://twitter.com/aisyahisahak/status/1244301060862140417","False","",0,NA,NA,NA,NA,NA,NA,"[{'user_id': '104266155', 'username': 'aisyahisahak'}, {'user_id': '421937111', 'username': 'Mirafysli'}]",NA,NA,NA,NA
"676",1244301056013520896,1244301056013520896,1585499464000,"2020-03-29","23:31:04","SE Asia Standard Time",285190269,"yusefendy","Yakin Usaha Sampai","","Jam malam resmi diberlakukan oleh Pemerintah di Aceh, aktivitas malam dari jam 20.30 - 05.30 WIB dilarang keras. Efektifkah langkah pemerintah menekan angka penyebaran #covid19 di Aceh, mari kita tunggu... @iloveaceh pic.twitter.com/0jitB6mUt5","['iloveaceh']","[]","[]",3,16,16,"['#covid19']","[]","https://twitter.com/yusefendy/status/1244301056013520898","False","",1,NA,NA,NA,NA,NA,NA,"[{'user_id': '285190269', 'username': 'yusefendy'}, {'user_id': '116747651', 'username': 'iloveaceh'}]",NA,NA,NA,NA
"677",1244301042080047104,1244301042080047104,1585499461000,"2020-03-29","23:31:01","SE Asia Standard Time",1052819870889340928,"suyie_fikri","Suyie","","Baru sikit Allah turunkan ujian yang bernama Covid-19...  https://twitter.com/jentikhati/status/1244197106937552898 …","[]","['https://twitter.com/jentikhati/status/1244197106937552898']","[]",0,0,1,"[]","[]","https://twitter.com/suyie_fikri/status/1244301042080047106","False","https://twitter.com/jentikhati/status/1244197106937552898",0,NA,NA,NA,NA,NA,NA,"[{'user_id': '1052819870889340928', 'username': 'suyie_fikri'}]",NA,NA,NA,NA
"678",1244301037709615104,1244297043968847872,1585499460000,"2020-03-29","23:31:00","SE Asia Standard Time",52683528,"rienrinrien","SpringDelight 🎏","","Huhu ga mau! Pgn ktmuan....tp Covid-19 ini mghalangi..sedih","[]","[]","[]",0,0,0,"[]","[]","https://twitter.com/RienrinRien/status/1244301037709615104","False","",0,NA,NA,NA,NA,NA,NA,"[{'user_id': '52683528', 'username': 'RienrinRien'}]",NA,NA,NA,NA
"679",1244301015936929792,1244301015936929792,1585499454000,"2020-03-29","23:30:54","SE Asia Standard Time",717072720224124928,"nugrahaganda01","Nugraha Ganda Putra","","Lockdown karena covid19, Tiap hari rebahan , lama lama bisa lumpuh 😂","[]","[]","[]",1,0,2,"[]","[]","https://twitter.com/Nugrahaganda01/status/1244301015936929792","False","",0,NA,NA,NA,NA,NA,NA,"[{'user_id': '717072720224124928', 'username': 'Nugrahaganda01'}]",NA,NA,NA,NA
"680",1244301007070191616,1244289757221249024,1585499452000,"2020-03-29","23:30:52","SE Asia Standard Time",714404873677090816,"ochenk34","OCS","","Makin kemari makin seru wabah covid 19 dan wabah kedunguan","['geloraco']","[]","[]",0,0,0,"[]","[]","https://twitter.com/ochenk34/status/1244301007070191617","False","",0,NA,NA,NA,NA,NA,NA,"[{'user_id': '714404873677090818', 'username': 'ochenk34'}, {'user_id': '3319260420', 'username': 'geloraco'}]",NA,NA,NA,NA
"681",1244300998203469824,1244184410687016960,1585499450000,"2020-03-29","23:30:50","SE Asia Standard Time",388064909,"thekoprossonero","TheKopCurvaSud","","Bilik disinfektan yg sekarang lagi bnyk dipakai di kamtor2 itu bahaya ngga, min? Efektif jg ga utk mencegah covid19?","['whoindonesia', 'msaid_didu', 'whosearo', 'uninindonesia', 'who']","[]","[]",1,0,0,"[]","[]","https://twitter.com/TheKopRossonero/status/1244300998203469824","False","",0,NA,NA,NA,NA,NA,NA,"[{'user_id': '388064909', 'username': 'TheKopRossonero'}, {'user_id': '226861395', 'username': 'WHOIndonesia'}, {'user_id': '1117990249806721024', 'username': 'msaid_didu'}, {'user_id': '1545915336', 'username': 'WHOSEARO'}, {'user_id': '23945213', 'username': 'UNinIndonesia'}, {'user_id': '14499829', 'username': 'WHO'}]",NA,NA,NA,NA
"682",1244300996257300480,1244284941564653568,1585499450000,"2020-03-29","23:30:50","SE Asia Standard Time",632228165,"herdin_hernandi","BukanIronMan","","Gue tetep dukung anda dok, semoga diberi kesehatan agar bisa memberantas covid 19.","['tirta_hudhi']","[]","[]",0,0,0,"[]","[]","https://twitter.com/herdin_hernandi/status/1244300996257300480","False","",0,NA,NA,NA,NA,NA,NA,"[{'user_id': '632228165', 'username': 'herdin_hernandi'}, {'user_id': '116632682', 'username': 'tirta_hudhi'}]",NA,NA,NA,NA
"683",1244300972563800064,1244300972563800064,1585499444000,"2020-03-29","23:30:44","SE Asia Standard Time",1122443922091810816,"media_andalas","Media Andalas","","Cegah Virus Corona, Kompi 3 Batalyon A Pelopor Laksanakan Penyemprotan Disinfektan Di Lingkungan Asrama Brimob Saree

 http://MEDIAANDALAS.COM , BANDA  ACEH - Untuk memutus penyebaran virus Covid 19, Kompi 3 Batalyon A…  https://www.instagram.com/p/B-UwbYYDu1R/?igshid=1u4e2pjoo0qf5 …","[]","['http://MEDIAANDALAS.COM', 'https://www.instagram.com/p/B-UwbYYDu1R/?igshid=1u4e2pjoo0qf5']","[]",0,0,0,"[]","[]","https://twitter.com/media_andalas/status/1244300972563800064","False","",0,NA,NA,NA,NA,NA,NA,"[{'user_id': '1122443922091810818', 'username': 'media_andalas'}]",NA,NA,NA,NA
"684",1244300936530423808,1244300936530423808,1585499435000,"2020-03-29","23:30:35","SE Asia Standard Time",1041339752769679360,"syamilnukmann","𝑠𝑦𝑛𝑘𝑚𝑛","","covid-19 ni aura dia lain macam","[]","[]","[]",0,0,0,"[]","[]","https://twitter.com/syamilnukmann/status/1244300936530423808","False","",0,NA,NA,NA,NA,NA,NA,"[{'user_id': '1041339752769679361', 'username': 'syamilnukmann'}]",NA,NA,NA,NA
"685",1244300931023269888,1244300931023269888,1585499434000,"2020-03-29","23:30:34","SE Asia Standard Time",1017003707999744000,"harleeeeeeyyy","Ｈａｒｌｅｙ","","mukhang hindi nga sa covid-19 aq mamamatay, dahil sa kakapuyat! HAHAHAHA","[]","[]","[]",0,0,6,"[]","[]","https://twitter.com/harleeeeeeyyy/status/1244300931023269889","False","",0,NA,NA,NA,NA,NA,NA,"[{'user_id': '1017003707999744000', 'username': 'harleeeeeeyyy'}]",NA,NA,NA,NA
"686",1244300920306798592,1244300920306798592,1585499432000,"2020-03-29","23:30:32","SE Asia Standard Time",248262356,"nurelaien","Aien yg syantik","","aku dok baca artis Bollywood pun derma berjuta² untuk covid-19 pandemic ni. hatta artis yg bukan A-List. artis Malaysia je tak tahu malu mintak duit gov. berebut dgn B40. bodohnya..","[]","[]","[]",0,0,2,"[]","[]","https://twitter.com/nurelaien/status/1244300920306798592","False","",0,NA,NA,NA,NA,NA,NA,"[{'user_id': '248262356', 'username': 'nurelaien'}]",NA,NA,NA,NA
"687",1244300919111585792,1244300919111585792,1585499431000,"2020-03-29","23:30:31","SE Asia Standard Time",1239070987959877632,"edebryune","Egide Ndayisenga Debryunne","","I Rubavu kuri iki cyumweru hafashwe abantu batarikumva gahunda yareta yokwirinda covid 19; bahita babaryana muri stade Umuganda .","[]","[]","[]",0,0,0,"[]","[]","https://twitter.com/EDebryune/status/1244300919111585793","False","",0,NA,NA,NA,NA,NA,NA,"[{'user_id': '1239070987959877633', 'username': 'EDebryune'}]",NA,NA,NA,NA
"688",1244300915198193664,1244300915198193664,1585499430000,"2020-03-29","23:30:30","SE Asia Standard Time",698859352824754176,"meqnieoo","SitiMarianiZamzuri","","Lawaknya 4 kali kuar pg beli brg sampai polis pun dh knl 😂😂 aku syak ni bukan kes lupa atau tak tahu benda yg nak beli! Sah ni kes kebosanan ddk rmh haha sampai 4kali haa #Covid_19 #CoronaUpdate","[]","[]","[]",0,0,0,"['#covid_19', '#coronaupdate']","[]","https://twitter.com/meqnieoo/status/1244300915198193665","False","",0,NA,NA,NA,NA,NA,NA,"[{'user_id': '698859352824754176', 'username': 'meqnieoo'}]",NA,NA,NA,NA
"689",1244300907975716864,1244300907975716864,1585499429000,"2020-03-29","23:30:29","SE Asia Standard Time",809673832143486976,"creativesfilms","SandeepMathangi","","#amazing
#Covid_19 Sri @KChiruTweets garu sri @iamnagarjuna garu sri @IamSaiDharamTej garu sri @IAmVarunTej garu sri #koti garu 🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏 https://youtu.be/EIjwCA9E1ME ","['kchirutweets', 'iamnagarjuna', 'iamsaidharamtej', 'iamvaruntej']","['https://youtu.be/EIjwCA9E1ME']","[]",0,0,1,"['#amazing', '#covid_19', '#koti']","[]","https://twitter.com/creativeSfilms/status/1244300907975716864","False","",0,NA,NA,NA,NA,NA,NA,"[{'user_id': '809673832143486977', 'username': 'creativeSfilms'}, {'user_id': '1241296875459768320', 'username': 'KChiruTweets'}, {'user_id': '120990817', 'username': 'iamnagarjuna'}, {'user_id': '3324117014', 'username': 'IamSaiDharamTej'}, {'user_id': '1296642259', 'username': 'IAmVarunTej'}]",NA,NA,NA,NA
"690",1244300902581669888,1244300902581669888,1585499427000,"2020-03-29","23:30:27","SE Asia Standard Time",1100743693802233856,"fachiradiana","Fachiradiana","","Fak lah social distance
Selesai covid 19, pengen lanjut maksiat.","[]","[]","[]",2,0,0,"[]","[]","https://twitter.com/fachiradiana/status/1244300902581669888","False","",0,NA,NA,NA,NA,NA,NA,"[{'user_id': '1100743693802233858', 'username': 'fachiradiana'}]",NA,NA,NA,NA
"691",1244300895271059456,1244244686547501056,1585499426000,"2020-03-29","23:30:26","SE Asia Standard Time",75566064,"odyssey088","odyssey","","Woles dok....ga usah ngurusi buzzer,focus karo niat baikmu saja...bantu merawat yg kena Covid19...ra usah gelut","['tirta_hudhi']","[]","[]",0,0,0,"[]","[]","https://twitter.com/odyssey088/status/1244300895271059456","False","",0,NA,NA,NA,NA,NA,NA,"[{'user_id': '75566064', 'username': 'odyssey088'}, {'user_id': '116632682', 'username': 'tirta_hudhi'}]",NA,NA,NA,NA
"692",1244300893639471104,1244300893639471104,1585499425000,"2020-03-29","23:30:25","SE Asia Standard Time",53267425,"officialliputan","Liputan.co.id","","Paripurna DPR Besok, Ini Usulan Aboe Bakar untuk Penanganan COVID-19 The post   https://www.liputan.co.id/2020/03/paripurna-dpr-besok-ini-usulan-aboe-bakar-untuk-penanganan-covid-19/ …","[]","['https://www.liputan.co.id/2020/03/paripurna-dpr-besok-ini-usulan-aboe-bakar-untuk-penanganan-covid-19/']","[]",0,0,0,"[]","[]","https://twitter.com/officialliputan/status/1244300893639471104","False","",0,NA,NA,NA,NA,NA,NA,"[{'user_id': '53267425', 'username': 'officialliputan'}]",NA,NA,NA,NA
"693",1244300885645123584,1244300885645123584,1585499423000,"2020-03-29","23:30:23","SE Asia Standard Time",2323828579,"_piasofia_","عينين صوفيا حسن بصري","","Semoga Malaysia akan bebas Covid-19 sebelum raya.. Aaminnnnn..🤲🏻","[]","[]","[]",0,0,0,"[]","[]","https://twitter.com/_piasofia_/status/1244300885645123585","False","",0,NA,NA,NA,NA,NA,NA,"[{'user_id': '2323828579', 'username': '_piasofia_'}]",NA,NA,NA,NA
"694",1244300884986617856,1244251148908806144,1585499423000,"2020-03-29","23:30:23","SE Asia Standard Time",1185928603185238016,"berisikemak","Emak Berisik, Original Emak2","","Yups, DKI pelopor. Tapi tau sendiri kan klo kita bilang prestasi bang Anies sebagai gubernur pelopor penanganan wabah virus COVID 19  pasti ada pihak yg kejang2. Hehehe..","['muslim_antipki']","[]","[]",0,0,2,"[]","[]","https://twitter.com/BerisikEmak/status/1244300884986617856","False","",0,NA,NA,NA,NA,NA,NA,"[{'user_id': '1185928603185238016', 'username': 'BerisikEmak'}, {'user_id': '1229977940022177794', 'username': 'Muslim_AntiPKI'}]",NA,NA,NA,NA
"695",1244300860219219968,1244300860219219968,1585499417000,"2020-03-29","23:30:17","SE Asia Standard Time",973927057485840384,"letme_explain_","FoxieDaCatUsyaLaPinTweet","","Okey this is very very sad news for me sebab arwah adalah orang yang usrusakan penempatan aku tolong geng sedekahkan al-fatihah kejap 🙏😔😔 please geng covid19 isn't joke please, demi negara please duduk je rumah korang sebenarnye frontliners sekarang ni.  pic.twitter.com/QCBJp3hBTq","[]","[]","['https://pbs.twimg.com/media/EUSlB1zUcAAPaIj.jpg']",1,2,0,"[]","[]","https://twitter.com/letme_explain_/status/1244300860219219969","False","",0,NA,NA,NA,NA,NA,NA,"[{'user_id': '973927057485840385', 'username': 'letme_explain_'}]",NA,NA,NA,NA
"696",1244300855798632448,1244300855798632448,1585499416000,"2020-03-29","23:30:16","SE Asia Standard Time",1205762041627041792,"nkripostc","NKRIPOST.COM","","DEMI MENGHINDARI TERPAPAR COVID-19, TERPIDANA DAN TERDAKWA POLITIK SEBAIKNYA MENDAPAT HAK OPPORTUNITAS DAN DIBEBASKAN  https://corpsnews.com/2020/03/29/demi-menghindari-terpapar-covid-19-terpidana-dan-terdakwa-politik-sebaiknya-mendapat-hak-opportunitas-dan-dibebaskan/ … pic.twitter.com/lYjbJx0e7v","[]","['https://corpsnews.com/2020/03/29/demi-menghindari-terpapar-covid-19-terpidana-dan-terdakwa-politik-sebaiknya-mendapat-hak-opportunitas-dan-dibebaskan/']","['https://pbs.twimg.com/media/EUSlCKvWsAUpGZj.jpg']",0,0,0,"[]","[]","https://twitter.com/NkripostC/status/1244300855798632449","False","",0,NA,NA,NA,NA,NA,NA,"[{'user_id': '1205762041627041792', 'username': 'NkripostC'}]",NA,NA,NA,NA
"697",1244300831697948672,1244300831697948672,1585499410000,"2020-03-29","23:30:10","SE Asia Standard Time",51745015,"myoarieff","Meor Ariff Yusof","","ble sepupu sendri +ve covid19 😔","[]","[]","[]",4,0,0,"[]","[]","https://twitter.com/MyoArieff/status/1244300831697948672","False","",0,NA,NA,NA,NA,NA,NA,"[{'user_id': '51745015', 'username': 'MyoArieff'}]",NA,NA,NA,NA
"698",1244300829068156928,1244300829068156928,1585499410000,"2020-03-29","23:30:10","SE Asia Standard Time",13656362,"hybridcars9","sutanto prabowo","","@bukopinsiaga selama wabah covid19, jam operasional berubah ?","['bukopinsiaga']","[]","[]",0,0,0,"[]","[]","https://twitter.com/Hybridcars9/status/1244300829068156933","False","",0,NA,NA,NA,NA,NA,NA,"[{'user_id': '13656362', 'username': 'Hybridcars9'}, {'user_id': '268599801', 'username': 'bukopinsiaga'}]",NA,NA,NA,NA
"699",1244300819047927808,1244300819047927808,1585499407000,"2020-03-29","23:30:07","SE Asia Standard Time",944180887171743744,"inewsdotid","iNews.id","","Pegawai negeri sipil (PNS) Pemkab Karawang, Jabar, yang meninggal dunia dimakamkan dengan prosedur seperti korban corona atau Covid-19, Minggu (29/3/2020). Padahal belum ada kepastian korban terpapar virus corona atau tidak.  https://jabar.inews.id/berita/pns-karawang-meninggal-dimakamkan-dengan-prosedur-seperti-korban-corona …","[]","['https://jabar.inews.id/berita/pns-karawang-meninggal-dimakamkan-dengan-prosedur-seperti-korban-corona']","[]",0,0,0,"[]","[]","https://twitter.com/inewsdotid/status/1244300819047927809","False","",0,NA,NA,NA,NA,NA,NA,"[{'user_id': '944180887171743745', 'username': 'inewsdotid'}]",NA,NA,NA,NA
